tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,PULocationID,DOLocationID
2023-02-12 12:13:00,2023-02-12 13:12:00,1,12.24,33.69,3.06,Credit card,1,48
2023-03-08 08:41:00,2023-03-08 08:54:00,5,11.84,32.59,2.96,Credit card,161,50
2023-01-05 22:20:00,2023-01-05 23:07:00,4,8.33,22.93,2.08,Credit card,244,81
2023-03-03 06:59:00,2023-03-03 07:45:00,5,7.09,19.51,1.77,Credit card,251,59
2023-03-01 11:29:00,2023-03-01 11:44:00,3,2.97,8.17,0.74,Credit card,64,161
2023-02-28 19:36:00,2023-02-28 20:02:00,4,8.14,22.4,2.03,Cash,248,103
2023-01-09 22:59:00,2023-01-09 23:26:00,3,3.67,10.1,0.92,Cash,115,183
2023-01-06 12:24:00,2023-01-06 12:57:00,1,14.82,40.79,3.7,Credit card,1,116
2023-02-06 15:32:00,2023-02-06 16:16:00,1,4.57,12.58,1.14,Cash,41,164
2023-03-08 06:48:00,2023-03-08 07:10:00,4,1.64,4.51,0.41,Cash,173,143
2023-01-31 21:13:00,2023-01-31 22:04:00,4,11.27,31.02,2.81,Credit card,88,94
2023-01-10 22:42:00,2023-01-10 22:52:00,5,12.11,33.33,3.02,Cash,98,250
2023-01-23 15:11:00,2023-01-23 15:39:00,5,17.5,48.16,4.37,Credit card,88,240
2023-01-18 10:32:00,2023-01-18 11:29:00,3,11.75,32.34,2.93,Credit card,251,59
2023-01-18 07:31:00,2023-01-18 07:57:00,4,7.24,19.93,1.81,Credit card,141,15
2023-02-18 19:32:00,2023-02-18 19:48:00,1,16.16,44.48,4.04,Credit card,71,203
2023-02-10 20:00:00,2023-02-10 20:12:00,5,11.04,30.38,2.76,Credit card,137,237
2023-01-13 18:13:00,2023-01-13 18:43:00,5,2.05,5.64,0.51,Credit card,99,73
2023-02-08 09:36:00,2023-02-08 10:06:00,1,11.53,31.73,2.88,Cash,151,214
2023-01-17 16:50:00,2023-01-17 17:24:00,5,18.21,50.12,4.55,Cash,175,11
2023-01-26 08:29:00,2023-01-26 08:51:00,3,8.23,22.65,2.06,Cash,167,225
2023-02-12 02:37:00,2023-02-12 03:35:00,4,6.28,17.28,1.57,Cash,257,203
2023-01-23 17:42:00,2023-01-23 18:11:00,1,3.3,9.08,0.82,Cash,224,231
2023-01-07 20:40:00,2023-01-07 21:29:00,4,3.45,9.5,0.86,Credit card,65,51
2023-02-10 08:02:00,2023-02-10 09:01:00,5,8.94,24.6,2.23,Credit card,69,57
2023-02-20 02:12:00,2023-02-20 02:47:00,5,12.12,33.36,3.03,Credit card,67,132
2023-01-09 21:53:00,2023-01-09 22:49:00,1,2.07,5.7,0.52,Cash,50,225
2023-01-05 14:30:00,2023-01-05 15:01:00,3,18.82,51.8,4.7,Credit card,91,174
2023-03-01 08:37:00,2023-03-01 09:23:00,2,15.23,41.92,3.8,Cash,115,247
2023-02-19 04:55:00,2023-02-19 05:51:00,1,11.94,32.86,2.98,Credit card,57,78
2023-01-02 08:14:00,2023-01-02 08:29:00,2,16.65,45.82,4.16,Credit card,18,135
2023-01-09 11:44:00,2023-01-09 11:56:00,2,2.06,5.67,0.51,Cash,130,140
2023-03-10 14:11:00,2023-03-10 14:24:00,3,9.8,26.97,2.45,Credit card,80,253
2023-01-22 12:22:00,2023-01-22 13:11:00,2,12.79,35.2,3.19,Credit card,202,176
2023-01-16 03:18:00,2023-01-16 04:09:00,2,16.66,45.85,4.16,Credit card,225,60
2023-02-06 23:49:00,2023-02-06 23:57:00,3,15.78,43.43,3.94,Credit card,159,254
2023-02-14 04:53:00,2023-02-14 05:52:00,2,5.9,16.24,1.47,Cash,204,8
2023-02-13 19:32:00,2023-02-13 19:47:00,2,18.85,51.88,4.71,Credit card,137,107
2023-01-20 10:56:00,2023-01-20 11:07:00,2,2.92,8.04,0.73,Credit card,73,171
2023-02-06 12:05:00,2023-02-06 12:36:00,1,17.57,48.36,4.39,Credit card,48,58
2023-01-06 08:05:00,2023-01-06 08:47:00,1,19.43,53.47,4.85,Cash,18,84
2023-01-15 23:39:00,2023-01-16 00:14:00,1,3.95,10.87,0.99,Credit card,19,117
2023-02-04 11:52:00,2023-02-04 12:48:00,3,14.58,40.13,3.64,Credit card,100,200
2023-01-01 04:42:00,2023-01-01 05:23:00,5,1.29,3.55,0.32,Cash,116,22
2023-02-05 12:53:00,2023-02-05 13:41:00,2,8.41,23.15,2.1,Credit card,74,219
2023-01-25 03:20:00,2023-01-25 03:53:00,2,10.57,29.09,2.64,Cash,125,226
2023-02-11 09:58:00,2023-02-11 10:14:00,3,11.82,32.53,2.95,Credit card,116,102
2023-01-26 23:08:00,2023-01-26 23:52:00,2,18.75,51.6,4.68,Credit card,174,145
2023-02-08 12:04:00,2023-02-08 12:33:00,1,13.61,37.46,3.4,Credit card,181,147
2023-03-05 09:43:00,2023-03-05 10:37:00,5,9.88,27.19,2.47,Cash,226,261
2023-03-08 11:48:00,2023-03-08 12:15:00,4,16.29,44.83,4.07,Cash,157,14
2023-02-20 14:05:00,2023-02-20 14:49:00,2,19.04,52.4,4.75,Credit card,164,141
2023-03-02 05:52:00,2023-03-02 05:58:00,1,0.93,2.56,0.23,Credit card,71,31
2023-03-07 09:23:00,2023-03-07 10:23:00,4,19.66,54.11,4.91,Cash,222,171
2023-02-14 07:08:00,2023-02-14 07:56:00,5,2.18,6.0,0.54,Credit card,126,205
2023-01-15 02:09:00,2023-01-15 03:07:00,4,16.38,45.08,4.09,Cash,145,111
2023-01-18 06:50:00,2023-01-18 07:41:00,1,5.97,16.43,1.49,Credit card,176,68
2023-01-28 00:10:00,2023-01-28 00:23:00,4,3.08,8.48,0.77,Cash,152,183
2023-01-20 19:34:00,2023-01-20 20:09:00,3,9.08,24.99,2.27,Credit card,182,196
2023-01-06 07:45:00,2023-01-06 08:21:00,4,13.06,35.94,3.26,Credit card,85,126
2023-02-22 17:14:00,2023-02-22 17:26:00,2,7.93,21.82,1.98,Credit card,121,175
2023-03-08 23:14:00,2023-03-08 23:45:00,2,1.56,4.29,0.39,No charge,129,262
2023-02-19 08:26:00,2023-02-19 08:59:00,3,12.19,33.55,3.04,Credit card,6,155
2023-01-06 13:09:00,2023-01-06 13:16:00,1,18.1,49.81,4.52,Credit card,183,69
2023-03-10 01:58:00,2023-03-10 02:07:00,2,7.97,21.93,1.99,Credit card,38,108
2023-01-29 13:04:00,2023-01-29 13:25:00,5,4.72,12.99,1.18,Credit card,116,35
2023-01-06 04:52:00,2023-01-06 05:38:00,2,9.13,25.13,2.28,Cash,102,44
2023-01-05 13:32:00,2023-01-05 13:57:00,2,1.44,3.96,0.36,Cash,8,143
2023-02-23 04:09:00,2023-02-23 04:14:00,1,16.5,45.41,4.12,Credit card,218,211
2023-02-13 09:33:00,2023-02-13 10:23:00,4,16.61,45.71,4.15,No charge,207,6
2023-02-15 18:29:00,2023-02-15 19:29:00,2,11.97,32.94,2.99,Cash,78,218
2023-02-18 08:15:00,2023-02-18 09:03:00,3,7.39,20.34,1.85,Cash,55,27
2023-01-15 07:55:00,2023-01-15 08:33:00,4,16.1,44.31,4.02,Credit card,228,227
2023-01-06 04:15:00,2023-01-06 05:09:00,5,11.32,31.15,2.83,Cash,88,56
2023-02-16 05:22:00,2023-02-16 06:14:00,1,16.61,45.71,4.15,Credit card,10,105
2023-01-08 07:00:00,2023-01-08 07:41:00,5,12.81,35.26,3.2,Credit card,164,18
2023-01-17 21:56:00,2023-01-17 22:47:00,4,15.8,43.48,3.95,Cash,239,205
2023-01-07 05:41:00,2023-01-07 06:22:00,4,12.17,33.49,3.04,Credit card,144,43
2023-02-24 03:52:00,2023-02-24 04:11:00,4,8.58,23.61,2.14,Credit card,18,89
2023-01-07 04:27:00,2023-01-07 05:14:00,5,19.18,52.79,4.79,Cash,71,74
2023-03-03 11:01:00,2023-03-03 12:01:00,4,11.05,30.41,2.76,Cash,175,157
2023-01-22 09:48:00,2023-01-22 10:14:00,5,12.3,33.85,3.07,Credit card,248,134
2023-02-06 18:03:00,2023-02-06 18:41:00,4,4.8,13.21,1.2,Cash,193,89
2023-01-11 21:53:00,2023-01-11 22:31:00,3,12.7,34.95,3.17,Credit card,204,236
2023-02-21 20:28:00,2023-02-21 21:17:00,4,11.65,32.06,2.91,Credit card,123,132
2023-01-23 09:51:00,2023-01-23 10:40:00,5,4.1,11.28,1.02,Cash,58,229
2023-02-22 16:40:00,2023-02-22 17:24:00,2,1.66,4.57,0.41,Credit card,201,34
2023-02-24 02:44:00,2023-02-24 02:55:00,4,12.29,33.82,3.07,Credit card,112,83
2023-01-04 14:49:00,2023-01-04 15:21:00,2,15.39,42.36,3.84,Credit card,128,132
2023-02-26 09:03:00,2023-02-26 09:50:00,3,10.71,29.48,2.68,Credit card,36,204
2023-01-08 11:05:00,2023-01-08 11:56:00,1,4.92,13.54,1.23,Credit card,234,258
2023-02-08 03:48:00,2023-02-08 04:08:00,3,13.5,37.15,3.37,Cash,47,125
2023-03-01 20:03:00,2023-03-01 20:38:00,4,2.06,5.67,0.51,Cash,115,151
2023-02-23 03:03:00,2023-02-23 03:30:00,2,9.12,25.1,2.28,Credit card,255,247
2023-02-21 10:45:00,2023-02-21 11:32:00,2,3.69,10.16,0.92,Cash,223,175
2023-02-17 14:02:00,2023-02-17 14:50:00,5,4.1,11.28,1.02,Credit card,124,80
2023-01-29 19:07:00,2023-01-29 19:53:00,2,4.44,12.22,1.11,Credit card,160,107
2023-01-24 17:39:00,2023-01-24 18:08:00,5,8.04,22.13,2.01,Cash,96,58
2023-01-19 14:12:00,2023-01-19 14:26:00,1,1.5,4.13,0.37,Credit card,107,91
2023-03-02 23:02:00,2023-03-03 00:00:00,4,8.26,22.73,2.06,Credit card,120,135
2023-03-07 04:32:00,2023-03-07 05:29:00,5,10.48,28.84,2.62,Credit card,101,169
2023-01-29 14:20:00,2023-01-29 15:00:00,1,9.92,27.3,2.48,Credit card,103,122
2023-01-22 17:25:00,2023-01-22 18:09:00,2,7.96,21.91,1.99,Cash,166,236
2023-01-25 04:14:00,2023-01-25 04:22:00,2,16.86,46.4,4.21,Credit card,186,76
2023-02-06 00:36:00,2023-02-06 00:41:00,1,3.33,9.16,0.83,Credit card,32,23
2023-01-12 21:54:00,2023-01-12 22:40:00,2,10.36,28.51,2.59,Credit card,66,73
2023-03-03 03:19:00,2023-03-03 03:34:00,1,1.71,4.71,0.43,Credit card,179,88
2023-02-28 18:07:00,2023-02-28 18:44:00,5,1.89,5.2,0.47,Credit card,37,103
2023-01-28 07:21:00,2023-01-28 08:20:00,5,11.69,32.17,2.92,Credit card,201,94
2023-02-11 14:49:00,2023-02-11 15:24:00,1,11.54,31.76,2.88,Cash,49,253
2023-01-29 18:41:00,2023-01-29 19:40:00,5,17.62,48.49,4.4,Cash,168,58
2023-03-10 10:28:00,2023-03-10 11:04:00,5,11.38,31.32,2.84,Credit card,263,9
2023-01-07 14:28:00,2023-01-07 15:28:00,5,19.22,52.9,4.8,Credit card,133,13
2023-01-01 20:20:00,2023-01-01 20:35:00,3,1.45,3.99,0.36,Credit card,176,131
2023-02-11 17:08:00,2023-02-11 17:17:00,4,2.41,6.63,0.6,Cash,11,222
2023-02-26 12:56:00,2023-02-26 13:49:00,2,1.36,3.74,0.34,No charge,201,153
2023-02-21 05:52:00,2023-02-21 06:28:00,3,4.11,11.31,1.03,Credit card,3,71
2023-01-10 02:24:00,2023-01-10 02:49:00,5,11.05,30.41,2.76,Cash,214,20
2023-01-07 16:02:00,2023-01-07 16:22:00,1,13.09,36.03,3.27,Credit card,32,81
2023-02-18 22:28:00,2023-02-18 22:54:00,5,1.39,3.83,0.35,Credit card,48,228
2023-01-20 09:38:00,2023-01-20 10:00:00,4,18.95,52.15,4.73,Credit card,252,19
2023-02-16 01:07:00,2023-02-16 01:15:00,5,16.92,46.57,4.23,Credit card,199,165
2023-01-25 03:20:00,2023-01-25 03:57:00,1,6.28,17.28,1.57,Credit card,89,107
2023-01-13 01:21:00,2023-01-13 01:40:00,4,2.01,5.53,0.5,Credit card,109,214
2023-02-01 18:25:00,2023-02-01 19:05:00,5,3.81,10.49,0.95,Credit card,108,239
2023-01-07 06:16:00,2023-01-07 07:02:00,4,2.98,8.2,0.74,Credit card,40,147
2023-01-23 05:38:00,2023-01-23 06:07:00,2,2.9,7.98,0.72,Credit card,52,181
2023-02-03 15:14:00,2023-02-03 15:44:00,2,10.61,29.2,2.65,Credit card,112,198
2023-01-26 22:33:00,2023-01-26 23:30:00,5,5.29,14.56,1.32,Credit card,68,53
2023-01-15 08:36:00,2023-01-15 08:56:00,4,7.48,20.59,1.87,Credit card,189,240
2023-02-09 21:13:00,2023-02-09 21:23:00,1,19.8,54.49,4.94,Credit card,209,188
2023-02-19 10:40:00,2023-02-19 11:14:00,5,13.84,38.09,3.46,Credit card,65,6
2023-03-06 00:54:00,2023-03-06 01:27:00,2,19.01,52.32,4.75,Credit card,62,263
2023-01-28 12:51:00,2023-01-28 13:47:00,2,3.28,9.03,0.82,Credit card,258,49
2023-02-25 16:13:00,2023-02-25 16:54:00,5,7.95,21.88,1.99,Credit card,134,200
2023-03-01 12:37:00,2023-03-01 13:10:00,4,11.32,31.15,2.83,Credit card,122,60
2023-02-18 03:29:00,2023-02-18 03:39:00,2,2.0,5.5,0.5,Cash,171,33
2023-01-01 17:05:00,2023-01-01 18:04:00,4,0.58,1.6,0.15,Credit card,210,244
2023-03-02 18:58:00,2023-03-02 19:34:00,2,13.57,37.35,3.39,Credit card,89,172
2023-02-20 11:32:00,2023-02-20 12:05:00,2,13.02,35.83,3.25,Credit card,167,207
2023-01-28 06:00:00,2023-01-28 06:25:00,3,8.51,23.42,2.13,Credit card,28,22
2023-03-02 09:11:00,2023-03-02 09:23:00,2,10.05,27.66,2.51,Credit card,238,47
2023-01-10 10:17:00,2023-01-10 10:53:00,1,8.6,23.67,2.15,Credit card,63,158
2023-01-13 05:21:00,2023-01-13 06:13:00,5,0.97,2.67,0.24,Credit card,255,258
2023-01-25 01:44:00,2023-01-25 02:30:00,5,7.04,19.38,1.76,Cash,41,143
2023-01-11 12:09:00,2023-01-11 12:15:00,4,3.95,10.87,0.99,Credit card,29,47
2023-01-10 17:49:00,2023-01-10 18:00:00,2,2.42,6.66,0.6,Credit card,80,27
2023-03-09 13:50:00,2023-03-09 14:20:00,1,19.16,52.73,4.78,Credit card,51,27
2023-02-20 08:32:00,2023-02-20 09:03:00,4,12.19,33.55,3.04,Cash,112,145
2023-01-15 03:34:00,2023-01-15 03:41:00,3,14.71,40.48,3.67,Cash,90,75
2023-01-25 18:57:00,2023-01-25 19:37:00,4,6.65,18.3,1.66,Credit card,229,187
2023-01-26 15:30:00,2023-01-26 16:10:00,4,8.17,22.49,2.04,Cash,150,10
2023-02-25 01:16:00,2023-02-25 01:21:00,2,5.12,14.09,1.28,Credit card,243,121
2023-01-20 04:07:00,2023-01-20 05:04:00,3,2.39,6.58,0.6,Cash,138,165
2023-03-07 07:38:00,2023-03-07 07:48:00,4,3.99,10.98,1.0,Cash,135,161
2023-02-01 05:02:00,2023-02-01 05:57:00,1,16.05,44.17,4.01,Credit card,89,118
2023-01-19 12:45:00,2023-01-19 13:28:00,1,13.71,37.73,3.42,Cash,15,263
2023-03-04 13:51:00,2023-03-04 14:35:00,5,11.17,30.74,2.79,Credit card,174,84
2023-02-27 17:30:00,2023-02-27 18:15:00,3,9.76,26.86,2.44,Credit card,90,146
2023-01-25 00:40:00,2023-01-25 01:04:00,3,18.49,50.89,4.62,Credit card,213,171
2023-02-16 00:04:00,2023-02-16 00:41:00,5,1.92,5.28,0.48,Cash,61,14
2023-02-14 11:12:00,2023-02-14 11:52:00,4,5.97,16.43,1.49,Credit card,220,149
2023-01-23 20:34:00,2023-01-23 20:52:00,3,7.32,20.15,1.83,Credit card,61,251
2023-01-05 14:58:00,2023-01-05 15:44:00,1,15.76,43.37,3.94,Cash,166,57
2023-01-09 09:37:00,2023-01-09 10:24:00,1,19.85,54.63,4.96,Credit card,12,133
2023-02-27 17:36:00,2023-02-27 18:10:00,2,5.19,14.28,1.3,Credit card,216,170
2023-02-08 13:18:00,2023-02-08 13:44:00,3,17.55,48.3,4.38,Credit card,77,102
2023-01-26 04:25:00,2023-01-26 04:53:00,4,16.7,45.96,4.17,Credit card,232,106
2023-01-05 00:18:00,2023-01-05 01:15:00,5,4.88,13.43,1.22,Credit card,112,171
2023-01-01 07:44:00,2023-01-01 07:52:00,5,8.29,22.82,2.07,Credit card,66,128
2023-01-31 08:39:00,2023-01-31 09:36:00,4,8.49,23.37,2.12,No charge,182,250
2023-01-12 21:46:00,2023-01-12 22:05:00,2,19.58,53.89,4.89,Cash,204,32
2023-02-27 23:47:00,2023-02-28 00:46:00,5,4.03,11.09,1.01,Credit card,206,216
2023-01-24 20:15:00,2023-01-24 20:49:00,3,16.08,44.26,4.02,Credit card,105,262
2023-01-15 16:58:00,2023-01-15 17:24:00,2,7.02,19.32,1.75,Credit card,242,244
2023-03-09 11:14:00,2023-03-09 11:54:00,3,14.75,40.59,3.68,Credit card,235,263
2023-02-10 05:12:00,2023-02-10 06:06:00,1,8.69,23.92,2.17,Credit card,176,85
2023-02-20 05:09:00,2023-02-20 05:53:00,2,11.78,32.42,2.94,Credit card,211,45
2023-03-06 05:33:00,2023-03-06 06:16:00,5,16.74,46.07,4.18,Cash,31,200
2023-02-08 22:17:00,2023-02-08 22:52:00,2,16.18,44.53,4.04,Credit card,235,201
2023-02-21 01:19:00,2023-02-21 02:09:00,2,17.4,47.89,4.35,Credit card,242,168
2023-01-01 21:07:00,2023-01-01 21:54:00,2,1.66,4.57,0.41,Cash,153,240
2023-01-11 04:23:00,2023-01-11 04:51:00,2,13.99,38.5,3.49,Credit card,196,190
2023-01-07 20:22:00,2023-01-07 21:12:00,3,3.23,8.89,0.81,Credit card,170,71
2023-03-04 21:33:00,2023-03-04 22:06:00,1,8.61,23.7,2.15,Credit card,232,145
2023-01-14 13:36:00,2023-01-14 13:48:00,4,11.2,30.82,2.8,Credit card,184,209
2023-02-19 15:51:00,2023-02-19 16:02:00,2,8.35,22.98,2.09,Cash,32,208
2023-01-04 06:42:00,2023-01-04 07:35:00,5,10.63,29.26,2.66,Credit card,177,222
2023-02-03 14:33:00,2023-02-03 15:20:00,2,19.93,54.85,4.98,Cash,65,163
2023-02-23 00:30:00,2023-02-23 00:49:00,5,3.14,8.64,0.78,No charge,198,72
2023-02-20 07:00:00,2023-02-20 07:05:00,3,13.67,37.62,3.41,Cash,27,240
2023-01-14 11:30:00,2023-01-14 11:56:00,5,8.22,22.62,2.05,Cash,151,127
2023-02-09 02:53:00,2023-02-09 03:20:00,4,3.09,8.5,0.77,Credit card,85,85
2023-01-12 14:24:00,2023-01-12 15:22:00,1,3.6,9.91,0.9,Credit card,66,15
2023-01-04 19:22:00,2023-01-04 20:07:00,5,19.01,52.32,4.75,Credit card,133,248
2023-01-29 01:24:00,2023-01-29 02:20:00,5,17.65,48.58,4.41,Credit card,82,2
2023-02-03 04:35:00,2023-02-03 04:58:00,1,18.19,50.06,4.54,Cash,98,74
2023-01-04 15:09:00,2023-01-04 15:49:00,4,19.83,54.58,4.95,Credit card,73,64
2023-02-02 13:38:00,2023-02-02 14:16:00,2,4.56,12.55,1.14,Cash,30,261
2023-01-20 02:55:00,2023-01-20 03:23:00,5,7.43,20.45,1.86,Cash,125,239
2023-03-04 01:59:00,2023-03-04 02:48:00,1,13.55,37.29,3.38,No charge,210,201
2023-01-23 17:06:00,2023-01-23 17:17:00,3,9.93,27.33,2.48,Cash,213,221
2023-03-02 16:56:00,2023-03-02 17:03:00,1,8.66,23.83,2.16,Credit card,133,162
2023-01-10 08:33:00,2023-01-10 08:48:00,3,7.48,20.59,1.87,Credit card,157,183
2023-02-02 04:37:00,2023-02-02 05:13:00,4,12.08,33.25,3.02,Credit card,47,132
2023-02-20 23:05:00,2023-02-20 23:18:00,2,11.72,32.26,2.93,Credit card,22,120
2023-02-06 23:44:00,2023-02-07 00:41:00,1,3.65,10.05,0.91,Credit card,83,219
2023-02-26 11:51:00,2023-02-26 12:41:00,5,9.7,26.7,2.42,Cash,234,160
2023-03-10 05:15:00,2023-03-10 06:07:00,4,11.29,31.07,2.82,Cash,60,109
2023-01-15 01:37:00,2023-01-15 02:28:00,1,11.62,31.98,2.9,Credit card,188,238
2023-01-22 13:09:00,2023-01-22 13:40:00,5,4.6,12.66,1.15,Credit card,58,67
2023-01-15 18:59:00,2023-01-15 19:10:00,1,14.97,41.2,3.74,Credit card,259,187
2023-01-17 02:46:00,2023-01-17 03:07:00,3,0.99,2.72,0.25,Credit card,162,36
2023-02-07 12:40:00,2023-02-07 13:24:00,1,7.42,20.42,1.85,Credit card,2,49
2023-01-03 06:08:00,2023-01-03 06:25:00,1,15.71,43.24,3.92,Credit card,143,256
2023-01-17 07:49:00,2023-01-17 08:06:00,1,11.5,31.65,2.87,Credit card,188,107
2023-03-09 01:02:00,2023-03-09 01:14:00,4,5.59,15.38,1.4,Credit card,224,8
2023-01-31 05:40:00,2023-01-31 06:39:00,1,14.05,38.67,3.51,Credit card,180,236
2023-02-07 11:24:00,2023-02-07 11:54:00,5,11.56,31.82,2.89,Credit card,23,178
2023-03-02 23:26:00,2023-03-02 23:44:00,3,16.03,44.12,4.0,Credit card,37,242
2023-03-08 21:45:00,2023-03-08 22:19:00,3,14.83,40.81,3.7,Credit card,107,41
2023-01-23 14:07:00,2023-01-23 15:04:00,1,12.4,34.13,3.1,Credit card,229,245
2023-01-25 06:50:00,2023-01-25 07:45:00,4,10.02,27.58,2.5,No charge,97,113
2023-01-15 11:46:00,2023-01-15 12:03:00,4,3.1,8.53,0.77,Credit card,110,256
2023-03-05 19:57:00,2023-03-05 20:47:00,5,5.6,15.41,1.4,Credit card,37,166
2023-01-10 20:08:00,2023-01-10 20:34:00,1,8.67,23.86,2.17,Cash,40,78
2023-02-04 19:40:00,2023-02-04 19:51:00,3,12.19,33.55,3.04,Credit card,85,207
2023-01-04 12:35:00,2023-01-04 13:28:00,4,10.52,28.95,2.63,Cash,188,196
2023-02-12 20:14:00,2023-02-12 20:45:00,1,6.12,16.84,1.53,Credit card,240,64
2023-01-21 05:54:00,2023-01-21 06:01:00,4,0.63,1.73,0.16,Credit card,19,140
2023-01-19 03:58:00,2023-01-19 04:43:00,4,10.18,28.02,2.54,Credit card,261,42
2023-02-11 21:32:00,2023-02-11 22:30:00,3,6.07,16.71,1.52,Credit card,158,209
2023-02-01 19:50:00,2023-02-01 20:38:00,2,14.82,40.79,3.7,Credit card,112,73
2023-01-28 18:41:00,2023-01-28 19:23:00,5,0.97,2.67,0.24,Credit card,144,153
2023-01-21 17:11:00,2023-01-21 17:23:00,5,11.9,32.75,2.97,Credit card,256,135
2023-01-21 06:59:00,2023-01-21 07:53:00,3,18.86,51.91,4.71,Credit card,18,216
2023-01-03 03:41:00,2023-01-03 04:14:00,4,3.9,10.73,0.97,Credit card,184,209
2023-03-02 01:51:00,2023-03-02 02:25:00,1,9.7,26.7,2.42,Credit card,131,204
2023-01-18 13:53:00,2023-01-18 14:40:00,4,2.28,6.27,0.57,Credit card,245,110
2023-02-06 06:27:00,2023-02-06 07:09:00,3,12.7,34.95,3.17,Credit card,8,31
2023-01-30 21:05:00,2023-01-30 21:42:00,5,11.24,30.93,2.81,Credit card,193,12
2023-01-26 08:37:00,2023-01-26 08:50:00,4,8.44,23.23,2.11,Cash,7,127
2023-01-07 07:39:00,2023-01-07 08:15:00,5,10.67,29.37,2.67,Credit card,136,194
2023-01-26 09:45:00,2023-01-26 09:50:00,1,17.98,49.48,4.49,Credit card,19,140
2023-02-01 23:05:00,2023-02-01 23:43:00,5,4.33,11.92,1.08,Credit card,139,27
2023-02-28 09:20:00,2023-02-28 10:12:00,5,0.94,2.59,0.24,Credit card,177,46
2023-02-16 08:48:00,2023-02-16 08:56:00,2,17.3,47.61,4.32,Cash,11,135
2023-02-06 09:06:00,2023-02-06 09:46:00,2,11.75,32.34,2.93,Credit card,41,58
2023-03-03 20:25:00,2023-03-03 20:57:00,2,17.87,49.18,4.46,Credit card,114,13
2023-02-18 19:22:00,2023-02-18 20:20:00,5,12.14,33.41,3.03,Credit card,180,100
2023-01-31 03:24:00,2023-01-31 04:06:00,3,16.3,44.86,4.07,Cash,194,49
2023-01-03 12:17:00,2023-01-03 12:52:00,5,8.88,24.44,2.22,Credit card,196,94
2023-01-11 11:58:00,2023-01-11 12:35:00,3,15.12,41.61,3.78,No charge,225,95
2023-01-24 18:37:00,2023-01-24 19:31:00,3,18.3,50.36,4.57,Cash,261,145
2023-01-17 06:05:00,2023-01-17 06:21:00,2,11.66,32.09,2.91,Credit card,116,72
2023-02-22 20:19:00,2023-02-22 21:08:00,4,4.03,11.09,1.01,Cash,150,10
2023-01-25 03:55:00,2023-01-25 04:37:00,1,5.74,15.8,1.43,Credit card,118,162
2023-01-04 11:34:00,2023-01-04 11:50:00,2,4.37,12.03,1.09,Cash,165,214
2023-01-10 20:48:00,2023-01-10 21:39:00,2,5.31,14.61,1.33,Credit card,252,4
2023-02-24 07:13:00,2023-02-24 08:10:00,4,6.48,17.83,1.62,Credit card,44,224
2023-02-09 13:19:00,2023-02-09 13:32:00,1,11.33,31.18,2.83,Credit card,181,29
2023-02-01 11:09:00,2023-02-01 11:20:00,5,11.97,32.94,2.99,Cash,77,203
2023-03-08 07:31:00,2023-03-08 08:00:00,5,8.82,24.27,2.2,Credit card,116,77
2023-01-29 13:14:00,2023-01-29 14:01:00,2,12.5,34.4,3.12,Credit card,67,59
2023-02-09 17:19:00,2023-02-09 18:02:00,1,2.09,5.75,0.52,Credit card,13,196
2023-02-25 04:17:00,2023-02-25 05:00:00,2,2.21,6.08,0.55,Credit card,92,107
2023-02-16 13:13:00,2023-02-16 13:38:00,3,3.85,10.6,0.96,Credit card,246,9
2023-01-11 12:37:00,2023-01-11 13:14:00,2,10.6,29.17,2.65,Credit card,139,20
2023-02-05 01:28:00,2023-02-05 01:57:00,2,4.67,12.85,1.17,Credit card,244,149
2023-02-22 11:34:00,2023-02-22 12:05:00,5,6.02,16.57,1.5,Credit card,191,17
2023-01-18 07:14:00,2023-01-18 07:57:00,5,8.31,22.87,2.08,Credit card,97,12
2023-01-24 04:26:00,2023-01-24 05:15:00,5,16.33,44.94,4.08,Credit card,205,82
2023-01-05 00:57:00,2023-01-05 01:50:00,3,0.77,2.12,0.19,Credit card,137,67
2023-03-06 12:21:00,2023-03-06 12:41:00,5,13.16,36.22,3.29,No charge,77,133
2023-02-09 16:34:00,2023-02-09 16:56:00,1,13.54,37.26,3.38,Credit card,37,53
2023-01-01 03:41:00,2023-01-01 04:11:00,4,16.07,44.23,4.01,Cash,135,206
2023-02-17 07:46:00,2023-02-17 08:12:00,1,18.69,51.44,4.67,Cash,142,233
2023-02-19 00:15:00,2023-02-19 00:38:00,1,0.89,2.45,0.22,Credit card,254,54
2023-03-04 12:27:00,2023-03-04 13:00:00,5,3.5,9.63,0.87,Credit card,48,68
2023-03-07 11:37:00,2023-03-07 12:33:00,4,17.78,48.93,4.44,Cash,255,169
2023-03-09 12:48:00,2023-03-09 13:01:00,4,9.44,25.98,2.36,Credit card,134,161
2023-03-09 02:05:00,2023-03-09 02:18:00,4,11.51,31.68,2.87,Credit card,208,15
2023-03-03 01:00:00,2023-03-03 01:31:00,3,13.43,36.96,3.35,Credit card,101,191
2023-01-18 22:25:00,2023-01-18 23:08:00,5,13.74,37.81,3.43,Credit card,46,15
2023-02-03 03:39:00,2023-02-03 04:28:00,4,18.67,51.38,4.66,Cash,70,10
2023-02-09 06:11:00,2023-02-09 07:03:00,3,19.94,54.88,4.98,Credit card,136,57
